avg_speed_mps,collision_count,collision_max_impulse,collision_penalty,completed,cte_warning_excess_m,curve_lookahead,curve_max_lat_acc,distance_m,finish_reason,incomplete_penalty,lane_departure_penalty,lane_departure_ticks,lane_intrusion_penalty,lane_intrusion_ticks,max_abs_cte_m,max_speed_mps,mean_abs_cte_m,mission,parking_hold_ticks,rank,rank_key,rank_objective,report,returncode,run,score,sim_time_s,status,steer_speed_gain,stop_violation_penalty,stop_violation_ticks,target_speed_mps,time_limit_excess_s,video_dir,video_dir_deleted
3.7674981999038306,0.0,0.0,0.0,True,0.09488614611705459,4.5,0.75,583.2567082209026,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8448861461170546,4.529771611406208,0.28220144909986145,time_trial,0.0,57,False|False|False|False|155.1000023111701|0.09488614611705459|0.28220144909986145,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run036_time_trial_v4p8_acc0p75_look4p5_steer1p8.json,,36,0.09488614611705459,155.1000023111701,ok,1.8,0.0,0.0,4.8,0.0,,True
3.8392049755623527,0.0,0.0,0.0,True,0.09808233341928596,3.5,0.8,583.0526365361127,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.848082333419286,4.531009616429398,0.2825776530199005,time_trial,0.0,27,False|False|False|False|152.15000226721168|0.09808233341928596|0.2825776530199005,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run037_time_trial_v4p8_acc0p8_look3p5_steer1p4.json,,37,0.09808233341928596,152.15000226721168,ok,1.4,0.0,0.0,4.8,0.0,,True
3.83811802844771,0.0,0.0,0.0,True,0.09723609546047796,3.5,0.8,583.0787196707525,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.847236095460478,4.531461918318226,0.28219537776071824,time_trial,0.0,31,False|False|False|False|152.20000226795673|0.09723609546047796|0.28219537776071824,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run038_time_trial_v4p8_acc0p8_look3p5_steer1p6.json,,38,0.09723609546047796,152.20000226795673,ok,1.6,0.0,0.0,4.8,0.0,,True
3.8369518009042776,0.0,0.0,0.0,True,0.09751166373997056,3.5,0.8,583.0920763596323,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8475116637399706,4.53153021658549,0.28183759769928995,time_trial,0.0,32,False|False|False|False|152.2500022687018|0.09751166373997056|0.28183759769928995,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run039_time_trial_v4p8_acc0p8_look3p5_steer1p8.json,,39,0.09751166373997056,152.2500022687018,ok,1.8,0.0,0.0,4.8,0.0,,True
3.8413205822583856,0.0,0.0,0.0,True,0.08935850534696643,4.0,0.8,583.1790483215688,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8393585053469664,4.530460766197082,0.2824879342612052,time_trial,0.0,24,False|False|False|False|152.10000226646662|0.08935850534696643|0.2824879342612052,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run040_time_trial_v4p8_acc0p8_look4_steer1p4.json,,40,0.08935850534696643,152.10000226646662,ok,1.4,0.0,0.0,4.8,0.0,,True
3.840041447527371,0.0,0.0,0.0,True,0.10052983049238273,4.0,0.8,583.1765004996859,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8505298304923827,4.539064391660558,0.2821282152338821,time_trial,0.0,29,False|False|False|False|152.15000226721168|0.10052983049238273|0.2821282152338821,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run041_time_trial_v4p8_acc0p8_look4_steer1p6.json,,41,0.10052983049238273,152.15000226721168,ok,1.6,0.0,0.0,4.8,0.0,,True
3.83994806331864,0.0,0.0,0.0,True,0.10081367482409631,4.0,0.8,583.163673174656,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8508136748240963,4.539067475717292,0.28239982943025516,time_trial,0.0,30,False|False|False|False|152.15000226721168|0.10081367482409631|0.28239982943025516,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run042_time_trial_v4p8_acc0p8_look4_steer1p8.json,,42,0.10081367482409631,152.15000226721168,ok,1.8,0.0,0.0,4.8,0.0,,True
3.840535109676198,0.0,0.0,0.0,True,0.08393177777522509,4.5,0.8,583.2476705157826,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8339317777752251,4.540223294315046,0.2810556643950685,time_trial,0.0,26,False|False|False|False|152.15000226721168|0.08393177777522509|0.2810556643950685,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run043_time_trial_v4p8_acc0p8_look4p5_steer1p4.json,,43,0.08393177777522509,152.15000226721168,ok,1.4,0.0,0.0,4.8,0.0,,True
3.840619135431269,0.0,0.0,0.0,True,0.09926667522983224,4.5,0.8,583.2604015220475,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8492666752298322,4.540814463528263,0.2809476908923344,time_trial,0.0,28,False|False|False|False|152.15000226721168|0.09926667522983224|0.2809476908923344,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run044_time_trial_v4p8_acc0p8_look4p5_steer1p6.json,,44,0.09926667522983224,152.15000226721168,ok,1.6,0.0,0.0,4.8,0.0,,True
3.840565389692432,0.0,0.0,0.0,True,0.08385337043709751,4.5,0.8,583.2523730653745,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8338533704370975,4.540224779802604,0.28090886483537536,time_trial,0.0,25,False|False|False|False|152.15000226721168|0.08385337043709751|0.28090886483537536,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run045_time_trial_v4p8_acc0p8_look4p5_steer1p8.json,,45,0.08385337043709751,152.15000226721168,ok,1.8,0.0,0.0,4.8,0.0,,True
3.894938293349364,0.0,0.0,0.0,True,0.09916834942925445,3.5,0.85,583.1534202172829,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8491683494292545,4.540210957521964,0.2813639813604741,time_trial,0.0,8,False|False|False|False|150.00000223517418|0.09916834942925445|0.2813639813604741,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run046_time_trial_v4p8_acc0p85_look3p5_steer1p4.json,,46,0.09916834942925445,150.00000223517418,ok,1.4,0.0,0.0,4.8,0.0,,True
3.8944593202025786,0.0,0.0,0.0,True,0.1003452921277812,3.5,0.85,583.0814056425153,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8503452921277812,4.540037126702615,0.2820321573128624,time_trial,0.0,9,False|False|False|False|150.00000223517418|0.1003452921277812|0.2820321573128624,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run047_time_trial_v4p8_acc0p85_look3p5_steer1p6.json,,47,0.1003452921277812,150.00000223517418,ok,1.6,0.0,0.0,4.8,0.0,,True
3.8946101253745824,0.0,0.0,0.0,True,0.09866242425548655,3.5,0.85,583.1044170710255,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8486624242554865,4.527514883206278,0.2816534880988531,time_trial,0.0,7,False|False|False|False|150.00000223517418|0.09866242425548655|0.2816534880988531,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run048_time_trial_v4p8_acc0p85_look3p5_steer1p8.json,,48,0.09866242425548655,150.00000223517418,ok,1.8,0.0,0.0,4.8,0.0,,True
3.9051893359445398,0.0,0.0,0.0,True,0.10316785832157427,4.0,0.85,583.1251001954977,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8531678583215743,4.53865998461306,0.2816890403236211,time_trial,0.0,6,False|False|False|False|149.60000222921371|0.10316785832157427|0.2816890403236211,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run049_time_trial_v4p8_acc0p85_look4_steer1p4.json,,49,0.10316785832157427,149.60000222921371,ok,1.4,0.0,0.0,4.8,0.0,,True
3.906570556219622,0.0,0.0,0.0,True,0.10268164940974733,4.0,0.85,583.1358011275485,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8526816494097473,4.539680985210045,0.2819644750241515,time_trial,0.0,3,False|False|False|False|149.55000222846866|0.10268164940974733|0.2819644750241515,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run050_time_trial_v4p8_acc0p85_look4_steer1p6.json,,50,0.10268164940974733,149.55000222846866,ok,1.6,0.0,0.0,4.8,0.0,,True
3.90529737969232,0.0,0.0,0.0,True,0.10138363714051002,4.0,0.85,583.1406270978515,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.85138363714051,4.540707136495604,0.28180377937809753,time_trial,0.0,5,False|False|False|False|149.60000222921371|0.10138363714051002|0.28180377937809753,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run051_time_trial_v4p8_acc0p85_look4_steer1p8.json,,51,0.10138363714051002,149.60000222921371,ok,1.8,0.0,0.0,4.8,0.0,,True
3.906363191709217,0.0,0.0,0.0,True,0.09538189953523091,4.5,0.85,583.1032901070383,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8453818995352309,4.542623009670016,0.27996825827860394,time_trial,0.0,2,False|False|False|False|149.55000222846866|0.09538189953523091|0.27996825827860394,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run052_time_trial_v4p8_acc0p85_look4p5_steer1p4.json,,52,0.09538189953523091,149.55000222846866,ok,1.4,0.0,0.0,4.8,0.0,,True
3.906420065334198,0.0,0.0,0.0,True,0.0908286871418883,4.5,0.85,583.1120124925491,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8408286871418883,4.531574754792299,0.279982026688374,time_trial,0.0,1,False|False|False|False|149.55000222846866|0.0908286871418883|0.279982026688374,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run053_time_trial_v4p8_acc0p85_look4p5_steer1p6.json,,53,0.0908286871418883,149.55000222846866,ok,1.6,0.0,0.0,4.8,0.0,carla_autodrive/reports/phase6_time_trial_best_video_sweep/best_run_video,
3.9056757888894085,0.0,0.0,0.0,True,0.09777260279677935,4.5,0.85,583.1966466236966,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8477726027967794,4.538232021439607,0.2803936833328269,time_trial,0.0,4,False|False|False|False|149.60000222921371|0.09777260279677935|0.2803936833328269,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run054_time_trial_v4p8_acc0p85_look4p5_steer1p8.json,,54,0.09777260279677935,149.60000222921371,ok,1.8,0.0,0.0,4.8,0.0,,True
3.7983671809486683,0.0,0.0,0.0,True,0.09920533555616862,3.5,0.75,583.1129465148938,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8492053355561686,4.612410059695303,0.2848813978408316,time_trial,0.0,46,False|False|False|False|153.8000022917986|0.09920533555616862|0.2848813978408316,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run055_time_trial_v4p9_acc0p75_look3p5_steer1p4.json,,55,0.09920533555616862,153.8000022917986,ok,1.4,0.0,0.0,4.9,0.0,,True
3.798200992138835,0.0,0.0,0.0,True,0.10140100894725335,3.5,0.75,583.086880045848,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8514010089472533,4.6124081771257535,0.28566078313017934,time_trial,0.0,47,False|False|False|False|153.8000022917986|0.10140100894725335|0.28566078313017934,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run056_time_trial_v4p9_acc0p75_look3p5_steer1p6.json,,56,0.10140100894725335,153.8000022917986,ok,1.6,0.0,0.0,4.9,0.0,,True
3.7983061944971226,0.0,0.0,0.0,True,0.09769953155917377,3.5,0.75,583.1024382633365,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8476995315591738,4.612409721865221,0.2851402157945509,time_trial,0.0,45,False|False|False|False|153.8000022917986|0.09769953155917377|0.2851402157945509,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run057_time_trial_v4p9_acc0p75_look3p5_steer1p8.json,,57,0.09769953155917377,153.8000022917986,ok,1.8,0.0,0.0,4.9,0.0,,True
3.798758379607498,0.0,0.0,0.0,True,0.09545846131654923,4.0,0.75,583.1655177506519,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8454584613165492,4.618415635579746,0.2839834088719222,time_trial,0.0,42,False|False|False|False|153.8000022917986|0.09545846131654923|0.2839834088719222,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run058_time_trial_v4p9_acc0p75_look4_steer1p4.json,,58,0.09545846131654923,153.8000022917986,ok,1.4,0.0,0.0,4.9,0.0,,True
3.798639611596863,0.0,0.0,0.0,True,0.09599828022355317,4.0,0.75,583.1468571484534,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8459982802235532,4.620391185876526,0.28404414463678807,time_trial,0.0,43,False|False|False|False|153.8000022917986|0.09599828022355317|0.28404414463678807,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run059_time_trial_v4p9_acc0p75_look4_steer1p6.json,,59,0.09599828022355317,153.8000022917986,ok,1.6,0.0,0.0,4.9,0.0,,True
3.7986054651082455,0.0,0.0,0.0,True,0.09718877071560694,4.0,0.75,583.1415052312449,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8471887707156069,4.618271706689541,0.2840703966254527,time_trial,0.0,44,False|False|False|False|153.8000022917986|0.09718877071560694|0.2840703966254527,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run060_time_trial_v4p9_acc0p75_look4_steer1p8.json,,60,0.09718877071560694,153.8000022917986,ok,1.8,0.0,0.0,4.9,0.0,,True
3.791029586926399,0.0,0.0,0.0,True,0.0953822557742614,4.5,0.75,583.1136956635596,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8453822557742614,4.616356105640039,0.2844989429475827,time_trial,0.0,48,False|False|False|False|154.10000229626894|0.0953822557742614|0.2844989429475827,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run061_time_trial_v4p9_acc0p75_look4p5_steer1p4.json,,61,0.0953822557742614,154.10000229626894,ok,1.4,0.0,0.0,4.9,0.0,,True
3.791029586926399,0.0,0.0,0.0,True,0.0953822557742614,4.5,0.75,583.1136956635596,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8453822557742614,4.616356105640039,0.2844989429475827,time_trial,0.0,49,False|False|False|False|154.10000229626894|0.0953822557742614|0.2844989429475827,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run062_time_trial_v4p9_acc0p75_look4p5_steer1p6.json,,62,0.0953822557742614,154.10000229626894,ok,1.6,0.0,0.0,4.9,0.0,,True
3.791029586926399,0.0,0.0,0.0,True,0.0953822557742614,4.5,0.75,583.1136956635596,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8453822557742614,4.616356105640039,0.2844989429475827,time_trial,0.0,50,False|False|False|False|154.10000229626894|0.0953822557742614|0.2844989429475827,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run063_time_trial_v4p9_acc0p75_look4p5_steer1p8.json,,63,0.0953822557742614,154.10000229626894,ok,1.8,0.0,0.0,4.9,0.0,,True
3.8653036031506782,0.0,0.0,0.0,True,0.09938012683668274,3.5,0.8,583.1575287358775,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8493801268366827,4.626943167102461,0.2834552789491564,time_trial,0.0,20,False|False|False|False|151.15000225231051|0.09938012683668274|0.2834552789491564,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run064_time_trial_v4p9_acc0p8_look3p5_steer1p4.json,,64,0.09938012683668274,151.15000225231051,ok,1.4,0.0,0.0,4.9,0.0,,True
3.866603059844915,0.0,0.0,0.0,True,0.09931431970483673,3.5,0.8,583.1609200701993,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8493143197048367,4.62820484998461,0.2833887345592031,time_trial,0.0,18,False|False|False|False|151.10000225156546|0.09931431970483673|0.2833887345592031,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run065_time_trial_v4p9_acc0p8_look3p5_steer1p6.json,,65,0.09931431970483673,151.10000225156546,ok,1.6,0.0,0.0,4.9,0.0,,True
3.866488448963913,0.0,0.0,0.0,True,0.100644749341398,3.5,0.8,583.1436558771541,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.850644749341398,4.626787670246311,0.2835204531453541,time_trial,0.0,19,False|False|False|False|151.10000225156546|0.100644749341398|0.2835204531453541,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run066_time_trial_v4p9_acc0p8_look3p5_steer1p8.json,,66,0.100644749341398,151.10000225156546,ok,1.8,0.0,0.0,4.9,0.0,,True
3.8685996317210964,0.0,0.0,0.0,True,0.08935658595001039,4.0,0.8,583.0712842106167,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8393565859500104,4.616449188908334,0.2843902254339131,time_trial,0.0,17,False|False|False|False|151.00000225007534|0.08935658595001039|0.2843902254339131,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run067_time_trial_v4p9_acc0p8_look4_steer1p4.json,,67,0.08935658595001039,151.00000225007534,ok,1.4,0.0,0.0,4.9,0.0,,True
3.8694684643451787,0.0,0.0,0.0,True,0.08884641697307749,4.0,0.8,583.2033785095315,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8388464169730775,4.616325412289491,0.28419439073376396,time_trial,0.0,16,False|False|False|False|151.00000225007534|0.08884641697307749|0.28419439073376396,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run068_time_trial_v4p9_acc0p8_look4_steer1p6.json,,68,0.08884641697307749,151.00000225007534,ok,1.6,0.0,0.0,4.9,0.0,,True
,,,,,,4.0,0.8,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run069_time_trial_v4p9_acc0p8_look4_steer1p8.json,1,69,,,failed_process,1.8,,,4.9,,,
,,,,,,4.5,0.8,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run070_time_trial_v4p9_acc0p8_look4p5_steer1p4.json,1,70,,,failed_process,1.4,,,4.9,,,
,,,,,,4.5,0.8,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run071_time_trial_v4p9_acc0p8_look4p5_steer1p6.json,1,71,,,failed_process,1.6,,,4.9,,,
,,,,,,4.5,0.8,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run072_time_trial_v4p9_acc0p8_look4p5_steer1p8.json,1,72,,,failed_process,1.8,,,4.9,,,
,,,,,,3.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run073_time_trial_v4p9_acc0p85_look3p5_steer1p4.json,1,73,,,failed_process,1.4,,,4.9,,,
,,,,,,3.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run074_time_trial_v4p9_acc0p85_look3p5_steer1p6.json,1,74,,,failed_process,1.6,,,4.9,,,
,,,,,,3.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run075_time_trial_v4p9_acc0p85_look3p5_steer1p8.json,1,75,,,failed_process,1.8,,,4.9,,,
,,,,,,4.0,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run076_time_trial_v4p9_acc0p85_look4_steer1p4.json,1,76,,,failed_process,1.4,,,4.9,,,
,,,,,,4.0,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run077_time_trial_v4p9_acc0p85_look4_steer1p6.json,1,77,,,failed_process,1.6,,,4.9,,,
,,,,,,4.0,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run078_time_trial_v4p9_acc0p85_look4_steer1p8.json,1,78,,,failed_process,1.8,,,4.9,,,
,,,,,,4.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run079_time_trial_v4p9_acc0p85_look4p5_steer1p4.json,1,79,,,failed_process,1.4,,,4.9,,,
,,,,,,4.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run080_time_trial_v4p9_acc0p85_look4p5_steer1p6.json,1,80,,,failed_process,1.6,,,4.9,,,
,,,,,,4.5,0.85,,,,,,,,,,,,,,,,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run081_time_trial_v4p9_acc0p85_look4p5_steer1p8.json,1,81,,,failed_process,1.8,,,4.9,,,
